Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
24225995,2021-02-18,40,B,10,21,11,11,L5GONLU,JCO6BW3,,,95,JP,CN,8.0,A,S,2.6,840.0,1,1
42108907,2021-04-02,16,B,87,21,11,10,5RQ0VK6,AY7DKGR,WLTFD9R,,62,CN,CN,13.0,A,E,5.0,47023.8,0,0
96385890,2020-11-11,40,B,11,21,11,10,52QVW7M,DGTO4L1,G9NJANK,,84,TW,US,0.0,CIT,B,0.5,2336.0,0,0
40202077,2020-06-15,30,B,10,21,44,40,DWNJQL8,PTTBGPD,818J1DT,,73,CN,CN,0.0,FCN1,Y,1792.2,2638800.0,0,0
70876301,2020-01-13,40,B,10,21,12,11,OZB7KED,O57C5IV,,,76,JP,JP,0.0,A,G,44608.0,877.5,0,0
52646641,2021-05-14,50,B,11,21,11,51,CBAFTXD,H1E6VNH,ONKQE2Z,,85,CN,CN,0.0,FCN1,G,6336.0,408800.0,0,0
79814560,2021-01-11,20,B,10,21,15,41,5DVFQUR,Q5BH16X,0NR9D3T,,39,FR,ES,0.0,FEU1,B,8250.0,5223444.66,0,0
96452632,2021-05-20,16,B,87,27,14,40,N5DYZ9T,OQAF8OA,RF5DC9B,W6UCD9,38,US,KR,0.0,C,S,8.0,2768010.0,0,0
35970292,2021-06-21,40,B,10,21,11,41,L77JJEG,MDKA6F1,6017QJ5,,13,FR,FR,0.0,FEU1,S,100.0,47642.4,0,0
60606694,2020-07-22,30,B,11,21,44,10,WBLAVQQ,XAI29G0,M3O4128,,68,CN,CN,3.2,FCN1,B,110000.0,53040000.0,0,0
93225707,2020-03-18,20,B,11,26,11,10,F91AZFX,SZ6HT5Y,TBJKUE4,VZIZJJ,2,ES,ES,0.0,FEU1,G,22872.4,11527.0,0,0
20611169,2021-05-18,151,B,89,12,3,10,9GNAJ7L,9KO333U,3OU9H14,VZIZJJ,90,DE,DE,1.3,CIT,E,10.1,4784.849999999999,0,0
51174269,2021-04-19,20,B,11,21,44,11,3BTA0QN,X4HQZDQ,7LNVVA7,KJ8YGQ,62,CN,CN,13.0,A,G,3.0,5000.0,0,0
46320022,2021-02-23,20,B,10,21,19,11,1U0VYZN,EJ3XXHM,WQG5VEC,,84,JP,JP,5.0,F,Y,63.0,130083.0,0,0
78319637,2020-12-28,20,B,11,21,11,11,9JP0AGU,52V8T8F,,,61,CN,CN,13.0,A,Y,1.0,2272800.0,0,0
49912464,2020-05-18,121,B,13,21,11,40,WEN273E,XN4QT3N,ISEXIG8,VZIZJJ,61,CN,CN,13.0,A,B,18.0,5760.700000000003,1,1
44073778,2020-11-02,40,B,11,21,11,40,7DPBME9,7YG9JKH,S6LMB3I,,44,CN,CN,4.8,FCN1,G,264.3,7650.0,0,0
39824646,2021-05-14,140,B,11,21,43,40,0P8U6XH,JS6XTDF,D9ZYRAN,,40,CN,CN,3.0,FCN1,G,14766.0,58599.0,0,0
56515191,2020-03-19,20,B,10,21,11,11,OJG6L5L,EZPJ2HR,,,85,JP,KR,0.0,C,G,4.0,8930060.6,0,0
19092534,2020-05-09,40,B,10,21,15,41,XGAIPZH,F9Q274H,IB17J2O,,61,CN,CN,13.0,A,G,1.0,720.0,0,0
86531158,2020-10-16,71,B,11,21,11,10,P4TQ6NU,J1QD5ZU,NTMF73W,,95,TW,TW,8.0,A,E,15.0,63.05,0,0
96575401,2020-06-11,20,B,11,21,43,10,57WCRX7,OZ5XC0W,XGNZ54T,,87,DE,DE,0.0,FEU1,E,2130.0,554.7599999999999,0,0
70229937,2020-05-07,40,B,11,27,14,52,I8O6RFU,J56KW2O,X75ZWT5,B7S0RD,3,US,US,0.0,FUS5,S,213849.7,1.5,0,0
80482615,2020-06-17,16,B,10,21,11,10,R1SN9MH,I8GNRZH,W8DAW78,VZIZJJ,42,US,CN,8.0,A,B,31.7,2954160.0,1,1
18492592,2020-06-02,40,B,10,21,46,11,69Z0KLV,G8MOR71,G2Y1HV8,,92,CN,CN,8.0,A,Y,270.0,21999.2,0,0
78818413,2020-08-14,30,B,10,27,18,10,LZ4QSVV,Y4RX8BJ,QRJ9EKD,W6UCD9,85,CN,CN,0.0,C,S,2280.0,3851.52,0,0
11216144,2020-12-07,122,B,11,21,44,11,CBAFTXD,WYRKHJU,41W8AHR,,92,CN,CN,8.0,A,G,15.0,17230.079999999998,0,0
72159635,2021-01-28,30,B,11,21,15,54,9S0RDUA,YECIOEM,GECDXL8,MC8NDR,44,JP,JP,5.0,A,Y,10474.0,401.22,0,0
52727512,2020-04-06,20,B,11,21,11,10,M01P4W7,XP995T1,JYKJWNU,MWIDNS,64,ES,GB,0.0,FEU1,G,5.0,71.11999999999998,0,0
48091762,2021-04-26,20,B,10,21,12,11,OQY4ZUC,EZPJ2HR,,,42,JP,IN,8.0,A,G,1.6,802.1999999999997,0,0
83778194,2020-01-03,39,B,10,21,11,41,SWF9S4X,UKOHELB,Z7QIU51,,2,AU,AU,21.3,FAU1,B,22183.6,5846.400000000002,0,0
34258521,2020-03-28,40,B,85,21,11,10,OZB7KED,35WS6H7,Z2Y3B7A,6LCJR5,48,CN,CN,0.0,FCN1,E,35.0,912.0,0,0
50545761,2020-12-28,40,B,11,21,11,40,6I8M76G,VZ32G62,NHMC6JK,,42,CN,CN,5.6,FCN1,Y,594.2,5061524.0,0,0
95671542,2020-03-07,20,B,88,26,44,41,KUPUAJ7,2O7Z068,ZYUMUDP,,61,CN,CN,13.0,A,Y,31.0,1060800.0,0,0
49577992,2020-06-19,40,B,10,21,19,11,UOOH9ZX,226QR5E,ULCCH55,,16,VN,VN,0.0,FVN1,B,2179.2,1545.46,0,0
57778847,2020-09-24,10,B,87,11,11,10,ZKXGCQR,ASP5T84,8G4FXWJ,W6UCD9,62,CN,CN,8.1,E1,E,100.0,7095000.0,0,0
35108068,2020-09-16,40,B,11,21,11,40,N3FB786,DGTO4L1,B859SE4,ALDCWV,39,CN,CN,0.0,FCN1,B,1160.0,912.0,1,1
24039616,2020-11-09,16,B,11,21,11,10,U8YJ1TN,Z77DS5C,TBJKUE4,FIE6KV,7,CN,CN,27.0,A,E,15000.0,11285.0,0,0
60173457,2020-11-02,33,B,10,21,11,11,N7VR5X7,DLI1DE9,EWQL1R0,,85,CN,CN,4.8,FCN1,G,413.0,1916.8,0,0
78797926,2020-12-28,20,B,11,21,11,10,ZKXGCQR,2UJDS7V,Z64QME2,HMATUU,85,CN,CN,2.4,FCN1,E,910.0,10770000.0,0,0
24272209,2021-06-08,20,B,10,21,11,11,JPG9LUQ,V392595,2N9FMHR,,4,NL,AT,13.5,FEU1,E,4194.4,18.0,0,0
24225995,2021-04-27,20,B,10,21,12,11,H2G19HJ,4T83MFO,,,42,JP,IN,8.0,A,B,1.6,499.20000000000016,0,0
51174269,2020-10-06,20,B,88,21,11,40,2TGRPLO,FSIXMDA,FIHJMRW,,84,CN,CN,8.0,A,G,1180.0,209989.5,0,0
12167020,2020-05-11,20,B,11,21,11,40,ZZ8KPP4,65KF67B,OFYWVDL,GVKCEG,85,HK,CN,8.0,A,S,23.0,1325.4,0,0
66053647,2020-09-16,40,B,11,21,11,41,86E3KB0,HBEYV0V,ULCCH55,,65,CN,CN,0.0,FCN1,Y,31.0,447950.0,0,0
46677617,2020-09-18,30,B,10,21,11,10,TUP3TAP,8Y98W3O,I344I3W,,94,VN,VN,0.0,C,S,3132.0,5.04,0,0
25486686,2020-11-06,40,B,10,21,19,11,DWNJQL8,JLQUDDT,4E5DWHH,,95,CN,CN,8.0,A,G,18.0,549272.3999999999,0,0
26641294,2020-12-11,40,B,11,21,43,41,WGB7XPU,PQ58CLS,Y9UY9F9,,90,US,CN,8.0,A,E,35.2,7.2,0,0
50987177,2020-01-07,20,B,11,21,15,11,RKY9TBB,RR6OJ19,BUSF98I,,39,HK,HK,6.5,C,E,355.5,175158.4,0,0
50343186,2021-06-25,20,B,10,21,45,11,OZB7KED,MZV5KF2,DV61O8W,,3,CN,RU,20.0,A,E,14000.0,535464.0,0,0
56795782,2020-05-26,20,B,11,21,11,40,0FWK4FA,67UWNW5,NVIDDR7,VZIZJJ,39,CN,CN,6.5,C,B,10.0,4896000.0,0,0
45761656,2020-07-03,70,B,19,27,14,10,QLUG4S3,HMNPOM9,DFMGWH9,B7S0RD,56,CN,CN,4.2,FCN1,G,3868.6,754.7800000000003,0,0
63250572,2020-03-19,50,B,10,21,15,40,TX1V4CC,7OME9ML,3KYQETY,MWIDNS,94,VN,VN,0.0,FAS1,B,3264.0,10905.0,0,0
55453105,2020-12-21,40,B,11,21,44,10,DGIRSXL,OR31OMO,AI4N51Z,H35Z1A,39,CN,CN,0.0,FCN1,S,108019.2,8288.52,1,1
72564470,2020-05-18,40,B,10,21,16,11,HJ6TSKK,QD8W2DS,RZM2Z77,,90,US,CR,8.0,A,G,2.4,22585.0,0,0
95663866,2020-06-11,30,B,11,21,44,40,8XNBPP4,Q7OEUEH,XFP0UE3,NKOQIL,62,CN,CN,7.8,E1,B,223.0,79331588.0,1,1
10085102,2021-05-27,40,B,10,21,12,11,EFJR7PT,XN4QT3N,KSOU2X6,,3,CN,CN,0.0,FCN6,E,120.0,9744.0,0,0
97936222,2020-08-03,20,B,11,21,43,11,JS0RSCD,Z0SL0NH,DG48F57,,20,CN,CN,20.0,A,G,24000.0,10905.0,0,0
49463296,2020-07-21,20,B,11,21,11,11,MRCDA0F,UANMCMW,H8ZGGKH,,85,CN,CN,0.0,FCN1,G,4267.0,14973.0,0,0
11101014,2021-01-11,20,B,86,21,19,11,0YUKCIU,UZWZKGZ,NMBOXXZ,,62,CN,CN,6.5,E1,E,3.0,138.0,0,0
47023353,2021-06-04,41,B,11,21,11,41,NAILZPA,ILJK2HE,TTTTEQ0,I4FFXR,87,BE,FR,0.0,FEU1,Y,2607.0,5132.4,0,0
22847754,2021-03-29,39,B,11,23,11,40,ZA03N3Z,VHPAWCS,F0YHWQ9,LC6XBR,84,CN,CN,2.4,FCN1,E,3122.7,50928.9,1,1
51352769,2021-03-17,20,B,11,21,15,11,JCD8CVJ,8R6VAI0,548F7SO,B12OMY,39,CN,CN,6.5,C,B,0.5,1118376.0,0,0
38783791,2020-09-28,33,B,82,21,18,41,V51ZKUA,5U2IIPL,K6DX3SI,2SP9SH,7,CN,CN,27.0,A,G,20000.0,10905.0,0,0
48845631,2020-10-26,40,B,10,21,11,41,PF1L1IG,D5ESSRN,IS1YATG,,85,SG,SE,6.0,CIT,E,363.6,1.92,0,0
90209254,2021-06-16,40,B,10,21,12,11,A4VPLN7,40SQFGT,3T5GEL3,,42,CN,CN,5.6,E1,S,415.0,0.12,0,0
83692161,2020-03-26,40,B,11,21,11,10,97ELD50,2FSEHD9,M3O4128,,25,CN,CN,0.0,FCN1,E,120000.0,4380714.0,0,0
96385890,2020-06-08,20,B,11,21,11,11,PF1L1IG,EJ3XXHM,2YYUF1V,,85,HK,VN,0.0,CIT,E,0.4,3548000.0,0,0
66831070,2020-07-20,39,B,11,21,43,11,WW4FGVY,H5NLYJX,EM1QXTZ,,95,DE,CN,8.0,A,E,5.0,91.18,1,1
71177436,2021-04-26,40,B,10,21,19,41,V5FCG3P,4Q9WU8T,KEN3IWQ,,7,CN,CN,27.0,A,S,60000.0,29610.9,0,0
12167020,2020-01-13,14,B,11,21,11,10,OIQKQ7T,TYCG5X1,OD9636U,30GFAP,62,CN,CN,8.1,E1,Y,15.0,30246.96,0,0
39519591,2020-08-17,122,B,11,21,14,40,EK1IE52,CQAQEM1,IYTZZJV,,82,FI,CN,8.0,A,B,20.0,11940247.4,1,1
21472814,2020-07-16,40,B,10,21,12,11,B7HSX3C,TNAP7SH,,,7,CN,CN,27.0,A,B,24500.0,3253580.0,0,0
51590603,2020-06-01,13,B,11,11,43,10,ZA03N3Z,TN1VABX,818J1DT,,94,CN,CN,4.2,FCN1,B,1000.0,66.6,0,0
94118926,2020-02-03,16,B,86,21,18,54,SC03Z0S,M4136UH,KMLET96,,42,CN,CN,8.0,A,S,61.7,1794474.0,0,0
67002300,2020-08-14,40,B,11,21,15,41,EDABC4W,EZZH1U7,H40BV8D,W6UCD9,95,CN,CN,4.8,FCN1,B,840.0,191.1,0,0
73516977,2020-07-01,20,B,10,21,11,40,73Q1QQE,INSZA6N,7GVIYP4,,20,FR,FR,18.7,FEU1,S,313.2,7.949999999999997,0,0
94411491,2020-07-01,40,B,86,21,43,40,SAFAICA,CNHRA8Z,KMOT1OW,,20,CN,CN,57.5,FCN1,Y,12150.0,48425.0,1,1
87615825,2020-04-10,40,B,11,21,11,11,7DPBME9,4DCBAN3,P7TAL4Y,,25,CN,CN,0.0,FCN1,E,120000.0,1136400.0,0,0
51078877,2020-03-19,40,B,11,21,11,40,CHDWCS6,AEWIC50,MWXY7TH,,94,CN,CN,2.4,FCN1,G,180.0,978480.0,1,1
55456164,2020-07-30,20,B,10,21,44,11,6XOS75X,H1DPZQV,XNI2J29,,62,US,US,0.0,FUS1,G,12.4,79500.0,0,0
37625729,2020-10-07,20,B,10,21,11,41,47V4A0K,QSAN0WQ,YMB5L1W,,39,MY,MY,0.0,FAS1,Y,489.4,3722.2,0,0
80595001,2020-03-05,30,B,10,21,12,42,QAEP7ZO,GEXD3K2,WPN0LAZ,,61,HK,CN,13.0,A,G,1.6,611865.6,0,0
61586594,2020-05-19,40,B,9,21,12,42,OZB7KED,874D1MO,,,42,KR,IN,8.0,A,B,0.5,9672.0,1,1
35295854,2020-03-20,40,B,11,21,11,10,IL0ECV3,WYRKHJU,88CJF2E,,84,CN,CN,0.0,FCN1,S,345.0,8930060.6,0,0
99070555,2020-03-09,40,B,10,21,11,11,KTG1LLD,6NKFACW,WFQJJE8,,38,DE,DE,0.0,FEU1,S,125.0,345.0,0,0
62192571,2021-04-26,20,B,10,21,12,12,E3Q8ABV,M5KYBBQ,Z64QME2,,16,CN,CN,14.0,FCN2,B,2940.0,3722.2,0,0
26777044,2020-05-04,40,B,10,21,15,11,6P5MXLM,T36PHNU,K7GI0UV,,23,CN,CN,2.6,FCN1,B,1.6,1815.4,0,0
22862531,2020-10-28,20,B,10,21,11,11,607KRHF,RFVS2HN,UCQ5F8A,WUM0JN,72,KR,KR,0.0,A,S,27300.0,108873338.4,0,0
82130071,2020-04-14,16,B,11,21,15,11,TPQTA2O,9B6HO2Y,XMNDB6Y,,82,CN,CN,8.0,A,E,5.0,14777.25,0,0
94490372,2020-04-07,16,B,11,11,44,41,4DVCP63,YTZAA2A,MUN8DGS,,73,CN,CN,0.0,FCN1,E,5543.0,2353.0,0,0
56237005,2020-06-20,20,B,11,21,14,40,F463TSU,QSBFCT0,C2Z68CI,LM3SJ4,73,US,US,8.0,A,Y,0.3,18515.2,0,0
71343089,2020-12-07,40,B,87,21,14,40,SPKIA9H,7HMLMQX,RE4JCNT,,38,CN,CN,0.0,FCN1,G,11256.0,136901.6,0,0
98540714,2020-06-01,40,B,11,21,11,10,5R9497E,TK9JDOT,FBSVV34,,73,US,US,8.0,A,E,0.3,912.0,0,0
94476304,2021-02-12,40,B,10,21,11,10,Z1KBQ7D,4TNV14J,6CK3AID,,71,US,US,8.0,A,G,0.5,183750.0,1,1
55472122,2021-02-18,30,B,10,21,11,11,4VQJR65,UL5MSLB,O9QXSRZ,,33,JP,JP,6.5,C,S,14.6,763.56,0,0
76119493,2021-03-12,40,B,11,21,11,40,7IS620N,EDWE5WL,E81OXYA,EZ2FW6,94,CN,CN,8.0,A,B,5.0,398.0,0,0
93333137,2020-09-02,39,B,10,21,11,10,UC4ELM9,A3I31WW,LOBP18S,HE8ATP,21,KR,CN,45.0,L,S,3000.0,168300.0,0,0
35803475,2021-02-01,13,D,11,21,11,40,4QJLUKY,78RKRD4,KGAMHWT,MWIDNS,62,US,US,0.0,FUS1,G,0.8,48502.50000000001,0,0
15487791,2020-03-22,40,B,11,21,14,10,FP0PREQ,SZBGY0W,DGNO789,,40,JP,JP,8.0,A,Y,12775.0,7998.900000000002,0,0
18492592,2020-06-23,30,B,11,21,11,41,EDABC4W,1NGX7CN,XWC33SZ,,85,US,US,0.0,CIT,Y,3.3,5642.099999999999,1,1
39710768,2020-09-28,20,B,10,21,11,11,D3V1AKD,R3K28HB,GCPNHU7,,61,CN,CN,13.0,A,G,5.0,315465.60000000003,0,0
35615189,2020-03-13,71,B,11,21,11,10,21DXEF6,4CEW2ZW,O654Z7U,,62,CN,CN,13.0,A,B,500.0,58599.0,0,0
60350141,2021-03-29,20,B,10,21,11,11,B2O7CWF,CO0H654,KILND1W,,85,CN,CN,0.0,FCN1,E,4267.0,19712.0,0,0
94758441,2021-04-06,40,B,11,21,11,10,VKGYWHO,ORPUDGC,XF34IOQ,EIZP3I,63,JP,JP,10.0,A,E,7.0,6205.0,1,1
16941971,2020-09-01,20,B,11,21,18,40,1XTT3K3,D2D2PYB,MGZ3KGN,,90,JP,JP,8.0,A,Y,2.1,790743.0,0,0
10152795,2021-04-22,41,B,89,26,11,40,YOMS8J9,MX2J1DG,3RY2XNO,2SP9SH,85,US,US,0.0,CIT,S,500.0,130680.0,0,0
67340435,2020-11-11,20,B,10,21,11,40,GLWETCP,YQWF74A,5ST69R2,,87,CN,CN,8.0,A,S,75.0,1.25,1,1
73460459,2020-01-11,40,B,11,21,11,40,2ERKD1A,3YOXATZ,CPU20N4,,95,CN,CN,0.0,FCN1,S,1000.0,2541.5,0,0
56699303,2020-07-16,40,B,10,21,11,10,7TEGDL8,ZN2OIAG,0SF1F1L,,76,FR,FR,0.0,FEU1,G,85.0,6688000.0,0,0
19871405,2020-05-29,40,B,10,21,12,11,H4TRKS6,937LXU1,,,94,AU,CN,8.0,A,Y,20.0,3472.05,0,0
57268108,2020-07-31,39,B,11,21,43,11,RLQN4VB,0QAM771,LA199B6,MWIDNS,94,CN,CN,3.2,FCN1,G,180.4,15.0,1,1
66739444,2020-12-02,16,B,10,21,11,11,UE9YF6A,RQKL0U3,8WACI88,,39,JP,JP,6.5,C,E,2.6,595.0,1,1
29571438,2020-09-12,56,B,11,21,44,40,FSQ6WJA,A7HBNQS,PIO268D,,84,HK,CN,2.4,FCN1,G,2.0,16220.0,0,0
17976199,2020-07-13,40,B,83,21,11,40,XK33V6F,6CZX2IL,VCZJXV6,,21,CA,CA,8.0,A,Y,301.3,202223.00000000003,0,0
25505988,2020-04-23,102,B,11,21,14,40,P21JCS7,AFDT76K,DQM902Q,YNWUVP,39,CN,CN,6.5,C,Y,1730.0,3120.0,1,1
24006908,2021-06-21,40,B,10,21,11,11,626DNVO,OIDFF3V,HGOZVPV,,62,GB,MD,13.0,A,E,32.8,719.16,0,0
96505760,2020-10-17,16,B,11,21,11,40,4LPEVXF,QHQHQFV,BYW2VFN,,39,CN,CN,3.9,FCN1,E,1260.0,22585.0,0,0
98574817,2020-06-19,40,B,11,21,11,41,0FWK4FA,H5NLYJX,EWQL1R0,LC6XBR,94,GB,GB,8.0,A,B,2.7,8930060.6,0,0
81851975,2021-01-18,20,B,10,21,11,11,8HFT6WC,X52RG43,FLCRF0Z,,95,DE,CN,8.0,A,G,5.0,2011.24,1,1
29627468,2021-06-24,153,B,11,21,14,10,19B65KU,YMIF3BE,6SCOIS7,,85,JP,KR,3.3,C,G,6.0,2001.84,1,1
74590149,2021-02-03,40,B,10,21,11,10,VE91H9D,VRRP03Q,ES5WXBZ,M42A38,12,CN,CN,36.0,FCN1,B,29700.0,12903.15,0,0
55893515,2020-08-16,13,B,11,21,14,40,KTG1LLD,WYRKHJU,3OD0L0P,,84,CN,CN,8.0,A,B,235.0,53423.04000000001,0,0
19490843,2020-02-04,20,B,10,21,11,10,PF1L1IG,74SV9QC,,,48,DE,PL,0.0,C,B,6217.0,19752000.0,0,0
79338144,2020-01-23,16,B,13,21,19,10,YVRA5HF,OQ3OHZ2,7J9O5M7,,96,CN,CN,2.4,FCN1,G,646.0,1287.7,0,0
80250160,2020-08-04,33,B,88,21,11,41,DWNJQL8,QJYA912,3KYQETY,MWIDNS,94,VN,VN,0.0,C,B,5160.0,4784.849999999999,0,0
33318241,2020-09-25,30,B,10,21,11,40,I78QFXO,PCW8KX7,K63V59C,MWIDNS,90,CN,CN,8.0,A,G,5.0,20095200.0,1,1
57696599,2021-02-24,40,B,10,21,11,11,09EO87L,6NL36VS,S3H9X87,,39,CN,CN,3.9,FCN1,G,5.0,32300.0,1,1
92036385,2021-01-15,30,B,11,21,11,40,CDO1QN6,0R4GKCA,H4MPZJG,MWIDNS,61,CN,CN,13.0,A,S,5.4,988.0,0,0
68718614,2020-11-11,50,B,87,21,11,10,EP7VSQR,TKPVQQG,LDRCWY8,W5AYVM,39,KR,JP,6.5,C,G,8757.0,156.0,0,0
68001112,2020-10-04,40,B,11,21,17,10,E0OSKO6,9V9QRL5,8OASP7C,AT9SIZ,61,VN,VN,0.0,FAS1,S,656.5,126.0,0,0
51361413,2020-06-16,40,B,11,21,11,41,Q2IRFAT,QH6C3BD,BOZ2T8T,,70,KR,KR,3.0,A,G,16580.0,31611840.0,0,0
38643146,2021-02-08,20,B,10,21,11,11,AX4CW6G,R3K28HB,,,16,CN,CN,14.0,FCN2,Y,2940.0,0.18,0,0
79201255,2020-10-05,20,B,10,21,11,41,R4HYQX6,GSZPNXT,WPE9IK0,,29,MY,MY,0.0,FAS1,E,2000.0,1060800.0,0,0
84999549,2020-06-01,40,B,10,21,12,11,0CA1MYJ,836INCG,E859KYY,,95,JP,CN,0.0,C,B,47.6,24.6,0,0
33458754,2020-07-06,16,B,11,21,11,10,JYSUW86,SAG0RR0,6KT20NS,,39,CN,CN,6.5,C,B,30.0,3785.76,1,1
60137958,2020-08-14,20,B,10,11,43,11,RBU0EEG,M2D1F1I,L04YPY8,W6UCD9,85,US,US,0.0,CIT,G,3.3,20823000.0,1,1
54617581,2020-05-26,40,B,11,21,14,11,FYJTYAA,QD8W2DS,A4NJD28,,90,US,CN,8.0,A,S,35.2,7211.400000000002,0,0
46957439,2020-12-03,20,B,10,21,19,11,H2G19HJ,ALDBLCI,M5YH7ZE,,84,TW,MY,0.0,CIT,G,1.4,12315000.0,0,0
38643146,2020-03-13,20,B,11,21,44,10,7TTJVAJ,FHDMYQM,YXM9NPW,,85,CN,CN,4.8,FCN1,Y,1448.7,464.0,0,0
66395456,2021-04-26,20,B,10,21,11,12,OQY4ZUC,ZYEQGFC,,,91,JP,CH,8.0,A,Y,0.1,1540800.0,0,0
51484987,2021-02-04,20,B,10,21,12,11,K2LWY3B,HCX6OZ2,,,61,CN,CN,5.2,FCN1,B,52.0,92.4,0,0
42555024,2021-04-26,20,B,10,21,11,11,OZB7KED,FB99HY5,2OQZJ37,,85,CN,CN,4.8,FCN1,G,1448.7,10770000.0,0,0
13837215,2020-07-13,20,B,10,21,44,40,RBU0EEG,9RMD0T5,GDUBT8D,,87,CN,CN,8.0,A,Y,66.5,1.8,1,1
37625729,2021-03-12,40,B,10,21,45,41,EJW9AY4,VLP4ELC,3W0CEOM,,90,CN,CN,0.0,CIT,B,2.3,141492.78,0,0
32751539,2020-04-26,30,B,11,21,18,10,92OT7J9,03ECW1P,TXBQLS6,MC8NDR,85,CN,CN,0.0,FCN1,S,6336.0,57616.0,0,0
82077326,2021-06-19,10,B,21,11,18,10,7OB24ZT,V86EXOX,C7ZA9ES,,94,GB,GB,8.0,A,G,1.0,19852.0,1,1
85875524,2020-01-20,150,B,11,21,44,10,7Y5OGPF,VCARM98,GV4KUH5,,61,CN,CN,13.0,A,E,6.2,31.8,0,0
15624281,2020-11-14,70,B,11,21,14,40,E3Q8ABV,4TK7C6I,JBTVTUO,77BN4M,70,CN,CN,3.2,FCN1,S,311.7,64442.17000000001,0,0
83866482,2021-04-26,20,B,10,21,12,11,UTNPOCA,9B2DL4I,,,71,JP,JP,8.0,A,B,0.2,4341384.0,1,1
92429474,2020-10-26,40,B,11,21,14,40,6T0AJ3G,8ZIZNS1,QSYTP38,MWIDNS,22,US,US,0.0,FUS1,G,1380.2,10362083.25,0,0
96273045,2020-01-08,40,B,11,21,19,10,Z9575WL,HQX801H,IWSDF6W,,89,JP,JP,0.0,A,B,3829000.0,1283.1,0,0
32918062,2020-06-15,40,B,86,21,44,40,7GHJ33J,IJX4ETJ,JYKJWNU,,39,CN,CN,0.0,FCN1,S,132.0,437.0,1,1
51104483,2020-08-18,40,B,10,21,43,41,OQY4ZUC,9UKVZI1,2VMP0LG,W6UCD9,39,CN,CN,3.4,FCN1,E,150.0,17230.079999999998,0,0
97126520,2020-12-31,54,B,11,21,43,40,0LA5GOR,T27OVN0,HGOZVPV,,72,CN,CN,0.0,C,S,389.0,18807.9,0,0
39245242,2020-02-06,20,B,11,21,11,10,NL3G1LT,KPY85O1,3I778YO,,28,CN,CN,5.5,C,G,42.0,92.55,0,0
15084790,2020-05-30,20,B,10,21,11,11,LX5JHH8,U4J9HQE,J3IQ5Y8,,62,CN,CN,13.0,A,Y,34.1,70854.3,0,0
52975206,2021-02-23,62,B,11,11,14,41,23NA9FM,W3Q1PY0,7KJAB88,,62,CN,CN,13.0,A,G,40.0,728570.6,0,0
55409846,2020-01-03,20,B,11,21,44,41,TUP3TAP,MRH81WR,OMNTC1Q,,42,CN,CN,5.6,E1,S,415.0,6202.03,0,0
19490843,2020-07-28,20,B,10,21,15,41,DWNJQL8,GEWS61N,GCPNHU7,,81,CN,CN,1.2,FCN1,E,516.6,3722.2,0,0
22533974,2020-03-19,20,B,11,21,15,10,NYP99B9,OK9O6EO,U8M4Z4C,,90,CN,CN,0.0,CIT,E,42.0,179244.0,1,1
45696042,2020-08-26,40,B,15,21,44,10,C6MLPCX,4T83MFO,EWQL1R0,,94,CN,CN,0.0,C,G,3084.0,3240.47,0,0
50184141,2020-12-09,102,B,82,21,45,11,23NA9FM,GD0B63Q,FH5H9NR,FIE6KV,72,JP,JP,0.0,A,G,1607920.0,719.16,0,0
66866381,2021-04-05,20,B,11,21,19,40,LPA7LKZ,42I86IC,VB68VJQ,,61,CN,CN,13.0,A,Y,1.0,15.0,0,0
20419414,2020-02-20,20,B,11,27,11,11,2XTFA74,1AWWY5E,DIRZ642,,95,CN,CN,8.0,A,B,38.0,50490.0,0,0
26835591,2021-04-05,40,B,10,21,11,10,XCIAAPR,UHZ1Y1M,2IUNIH9,,42,CN,CN,8.0,A,B,10.0,218.0,0,0
22108587,2020-02-26,20,B,11,21,11,10,6T0AJ3G,5X34NWA,O6F1JGS,,38,CN,CN,6.5,C,G,1.3,2171208.0,0,0
39580151,2020-05-19,40,B,10,21,11,10,L58U68F,V85XWWH,7CAQKTO,,29,CN,CN,1.9,FCN1,G,20000.0,78.0,0,0
83778194,2020-02-27,40,B,11,21,11,10,2PDED6U,8HAYOGQ,4O173Q4,,64,IT,IT,0.0,FEU1,E,11.1,769.73,0,0
51631421,2021-04-26,13,B,11,21,44,40,Q1017CC,XF08ASQ,WPE9IK0,,7,CN,CN,27.0,A,B,11010.0,81260.0,0,0
10306434,2020-09-01,40,B,23,12,11,10,RFVR9PS,YJI38DR,H8ZGGKH,,84,DE,MY,0.0,CIT,E,3.3,250.2,0,0
14136821,2020-02-02,33,B,26,21,18,10,MRI5C77,8Y8XPTK,N2W89C1,FDLUKP,85,CN,CN,0.0,CIT,B,3.0,8001.0,0,0
33565466,2021-05-12,40,B,10,21,19,11,TFLXB68,7KGLWW5,JUTW0U7,,20,FR,FR,18.7,FEU1,S,313.2,1540800.0,0,0
51174269,2020-03-12,20,B,11,21,44,40,CAMN5SR,9UKVZI1,ARBO8HW,,84,JP,JP,8.0,A,Y,2.0,1372558.2,0,0
